"","package_name","function_name"
"11528","Hmisc","format.timePOSIXt"
"11529","Hmisc","formula.summary.formula.cross"
"11530","Hmisc","ftupwr"
"11531","Hmisc","ftuss"
"11532","Hmisc","Function"
"11533","Hmisc","Function.areg.boot"
"11534","Hmisc","Function.transcan"
"11535","Hmisc","gbayes"
"11536","Hmisc","gbayes1PowerNP"
"11537","Hmisc","gbayes2"
"11538","Hmisc","gbayesMixPost"
"11539","Hmisc","gbayesMixPowerNP"
"11540","Hmisc","gbayesMixPredNoData"
"11541","Hmisc","get2rowHeads"
"11542","Hmisc","getHdata"
"11543","Hmisc","getLatestSource"
"11544","Hmisc","GetModelFrame"
"11545","Hmisc","getZip"
"11546","Hmisc","ggplot.summaryP"
"11547","Hmisc","ggplot.transcan"
"11548","Hmisc","Gompertz2"
"11549","Hmisc","groupn"
"11550","Hmisc","hdquantile"
"11551","Hmisc","histbackback"
"11552","Hmisc","hist.data.frame"
"11553","Hmisc","histSpike"
"11554","Hmisc","histSpikeg"
"11555","Hmisc","hoeffd"
"11556","Hmisc","html"
"11557","Hmisc","html.contents.data.frame"
"11558","Hmisc","html.data.frame"
"11559","Hmisc","html.default"
"11560","Hmisc","html.latex"
"11561","Hmisc","importConvertDateTime"
"11562","Hmisc","improveProb"
"11563","Hmisc","impute"
"11564","Hmisc","[.impute"
"11565","Hmisc","impute.default"
"11566","Hmisc","impute.transcan"
"11567","Hmisc","inc<-"
"11568","Hmisc","inmChoice"
"11569","Hmisc","inverseFunction"
"11570","Hmisc","invertTabulated"
"11571","Hmisc","is.discrete"
"11572","Hmisc","is.imputed"
"11573","Hmisc","is.mChoice"
"11574","Hmisc","is.na<-.discrete"
"11575","Hmisc","is.present"
"11576","Hmisc","is.special.miss"
"11577","Hmisc","james.stein"
"11578","Hmisc","jitter2"
"11579","Hmisc","jitter2.data.frame"
"11580","Hmisc","jitter2.default"
"11581","Hmisc","Key"
"11582","Hmisc","Key2"
"11583","Hmisc","km.quick"
"11584","Hmisc","labcurve"
"11585","Hmisc","label"
"11586","Hmisc","label<-"
"11587","Hmisc","Label"
"11588","Hmisc","label<-.data.frame"
"11589","Hmisc","label.data.frame"
"11590","Hmisc","Label.data.frame"
"11591","Hmisc","label<-.default"
"11592","Hmisc","label.default"
"11593","Hmisc","labelLatex"
"11594","Hmisc","[.labelled"
"11595","Hmisc","labelPlotmath"
"11596","Hmisc","label.Surv"
"11597","Hmisc","Lag"
"11598","Hmisc","largest.empty"
"11599","Hmisc","latex"
"11600","Hmisc","latexBuild"
"11601","Hmisc","latex.bystats"
"11602","Hmisc","latex.bystats2"
"11603","Hmisc","latex.default"
"11604","Hmisc","latex.describe"
"11605","Hmisc","latex.describe.single"
"11606","Hmisc","latexDotchart"
"11607","Hmisc","latex.function"
"11608","Hmisc","latex.list"
"11609","Hmisc","latexNeedle"
"11610","Hmisc","latex.responseSummary"
"11611","Hmisc","latexSN"
"11612","Hmisc","latex.summary.formula.cross"
"11613","Hmisc","latex.summary.formula.response"
"11614","Hmisc","latex.summary.formula.reverse"
"11615","Hmisc","latex.summaryM"
"11616","Hmisc","latex.summaryP"
"11617","Hmisc","latexTabular"
"11618","Hmisc","latexTherm"
"11619","Hmisc","latexTranslate"
"11620","Hmisc","latexVerbatim"
"11621","Hmisc","length<-.discrete"
"11622","Hmisc","list.tree"
"11623","Hmisc","llist"
"11624","Hmisc","lm.fit.qr.bare"
"11625","Hmisc","Load"
"11626","Hmisc","Lognorm2"
"11627","Hmisc","logrank"
"11628","Hmisc","lookupSASContents"
"11629","Hmisc","lrcum"
"11630","Hmisc","makeNames"
"11631","Hmisc","makeNstr"
"11632","Hmisc","makeSteps"
"11633","Hmisc","mApply"
"11634","Hmisc","mask"
"11635","Hmisc","matchCases"
"11636","Hmisc","match.mChoice"
"11637","Hmisc","Math.mChoice"
"11638","Hmisc","matrix2dataFrame"
"11639","Hmisc","matxv"
"11640","Hmisc","mbarclPanel"
"11641","Hmisc","mChoice"
"11642","Hmisc","[.mChoice"
"11643","Hmisc","mdb.get"
"11644","Hmisc","Mean"
"11645","Hmisc","Mean.areg.boot"
"11646","Hmisc","medvPanel"
"11647","Hmisc","mgp.axis"
"11648","Hmisc","mgp.axis.labels"
"11649","Hmisc","mhgr"
"11650","Hmisc","minor.tick"
"11651","Hmisc","monotone"
"11652","Hmisc","monthDays"
"11653","Hmisc","mtitle"
"11654","Hmisc","multLines"
"11655","Hmisc","naclus"
"11656","Hmisc","na.delete"
"11657","Hmisc","na.detail.response"
"11658","Hmisc","nafitted.delete"
"11659","Hmisc","na.include"
"11660","Hmisc","na.keep"
"11661","Hmisc","Names2names"
"11662","Hmisc","na.pattern"
"11663","Hmisc","naplot"
"11664","Hmisc","napredict.delete"
"11665","Hmisc","naprint.delete"
"11666","Hmisc","naprint.keep"
"11667","Hmisc","naresid.delete"
"11668","Hmisc","naresid.keep"
"11669","Hmisc","na.retain"
"11670","Hmisc","nFm"
"11671","Hmisc","%nin%"
"11672","Hmisc","nobsY"
"11673","Hmisc","nomiss"
"11674","Hmisc","nstr"
"11675","Hmisc","num.denom.setup"
"11676","Hmisc","numericScale"
"11677","Hmisc","numeric.string"
"11678","Hmisc","num.intercepts"
"11679","Hmisc","oPar"
"11680","Hmisc","Ops.mChoice"
"11681","Hmisc","optionsCmds"
"11682","Hmisc","ordGridFun"
"11683","Hmisc","ordTestpo"
"11684","Hmisc","outerText"
"11685","Hmisc","panel.bpplot"
"11686","Hmisc","panel.Dotplot"
"11687","Hmisc","panel.Ecdf"
"11688","Hmisc","panel.plsmo"
"11689","Hmisc","panel.xYplot"
"11690","Hmisc","parGrid"
"11691","Hmisc","partition.matrix"
"11692","Hmisc","partition.vector"
"11693","Hmisc","pasteFit"
"11694","Hmisc","pBlock"
"11695","Hmisc","[.pBlock"
"11696","Hmisc","pc1"
"11697","Hmisc","plot.areg"
"11698","Hmisc","plot.areg.boot"
"11699","Hmisc","plot.aregImpute"
"11700","Hmisc","plot.biVar"
"11701","Hmisc","plotCorrPrecision"
"11702","Hmisc","plot.curveRep"
"11703","Hmisc","plot.drawPlot"
"11704","Hmisc","plot.gbayes"
"11705","Hmisc","plotmathTranslate"
"11706","Hmisc","plotMultSim"
"11707","Hmisc","plot.Quantile2"
"11708","Hmisc","plot.rm.boot"
"11709","Hmisc","plot.summary.formula.response"
"11710","Hmisc","plot.summary.formula.reverse"
"11711","Hmisc","plot.summaryM"
"11712","Hmisc","plot.summaryP"
"11713","Hmisc","plot.summaryS"
"11714","Hmisc","plot.transcan"
"11715","Hmisc","plot.varclus"
"11716","Hmisc","plsmo"
"11717","Hmisc","Points"
"11718","Hmisc","popower"
"11719","Hmisc","posamsize"
"11720","Hmisc","predict.areg"
"11721","Hmisc","predict.areg.boot"
"11722","Hmisc","predict.dataRep"
"11723","Hmisc","predict.transcan"
"11724","Hmisc","prepanel.Dotplot"
"11725","Hmisc","prepanel.Ecdf"
"11726","Hmisc","prepanel.xYplot"
"11727","Hmisc","print.abs.error.pred"
"11728","Hmisc","print.areg"
"11729","Hmisc","print.areg.boot"
"11730","Hmisc","print.aregImpute"
"11731","Hmisc","print.biVar"
"11732","Hmisc","print.bystats"
"11733","Hmisc","print.bystats2"
"11734","Hmisc","print.char.list"
"11735","Hmisc","print.char.matrix"
"11736","Hmisc","print.contents.data.frame"
"11737","Hmisc","print.contents.list"
"11738","Hmisc","print.curveRep"
"11739","Hmisc","print.dataRep"
"11740","Hmisc","print.describe"
"11741","Hmisc","print.describe.single"
"11742","Hmisc","print.dvi"
"11743","Hmisc","print.find.matches"
"11744","Hmisc","print.hoeffd"
"11745","Hmisc","print.html"
"11746","Hmisc","print.improveProb"
"11747","Hmisc","print.impute"
"11748","Hmisc","print.labelled"
"11749","Hmisc","print.latex"
"11750","Hmisc","print.lrcum"
"11751","Hmisc","print.mChoice"
"11752","Hmisc","print.mhgr"
"11753","Hmisc","print.popower"
"11754","Hmisc","print.posamsize"
"11755","Hmisc","print.predict.dataRep"
"11756","Hmisc","print.Quantile2"
"11757","Hmisc","print.rcorr"
"11758","Hmisc","print.redun"
"11759","Hmisc","print.responseSummary"
"11760","Hmisc","print.special.miss"
"11761","Hmisc","print.spower"
"11762","Hmisc","print.substi"
"11763","Hmisc","print.summary.areg.boot"
"11764","Hmisc","print.summary.formula.cross"
"11765","Hmisc","print.summary.formula.response"
"11766","Hmisc","print.summary.formula.reverse"
"11767","Hmisc","print.summaryM"
"11768","Hmisc","print.summary.mChoice"
"11769","Hmisc","print.timePOSIXt"
"11770","Hmisc","print.transcan"
"11771","Hmisc","print.t.test.cluster"
"11772","Hmisc","print.varclus"
"11773","Hmisc","prn"
"11774","Hmisc","prselect"
"11775","Hmisc","pstamp"
"11776","Hmisc","putKey"
"11777","Hmisc","putKeyEmpty"
"11778","Hmisc","Quantile"
"11779","Hmisc","Quantile2"
"11780","Hmisc","Quantile.areg.boot"
"11781","Hmisc","rcorr"
"11782","Hmisc","rcorrcens"
"11783","Hmisc","rcorr.cens"
"11784","Hmisc","rcorrcens.formula"
"11785","Hmisc","rcorrp.cens"
"11786","Hmisc","rcspline.eval"
"11787","Hmisc","rcsplineFunction"
"11788","Hmisc","rcspline.plot"
"11789","Hmisc","rcspline.restate"
"11790","Hmisc","readSAScsv"
"11791","Hmisc","read.xportDataload"
"11792","Hmisc","redun"
"11793","Hmisc","reLabelled"
"11794","Hmisc","replace.substring.wild"
"11795","Hmisc","reShape"
"11796","Hmisc","responseSummary"
"11797","Hmisc","rlegend"
"11798","Hmisc","rlegendg"
"11799","Hmisc","rm.boot"
"11800","Hmisc","rMultinom"
"11801","Hmisc","roundN"
"11802","Hmisc","[.roundN"
"11803","Hmisc","round.POSIXt"
"11804","Hmisc","samplesize.bin"
"11805","Hmisc","sas.codes"
"11806","Hmisc","sasdsLabels"
"11807","Hmisc","sas.get"
"11808","Hmisc","sasxport.get"
"11809","Hmisc","Save"
"11810","Hmisc","scat1d"
"11811","Hmisc","score.binary"
"11812","Hmisc","sedit"
"11813","Hmisc","sepUnitsTrans"
"11814","Hmisc","setParNro"
"11815","Hmisc","setTrellis"
"11816","Hmisc","show.col"
"11817","Hmisc","show.dvi"
"11818","Hmisc","show.html"
"11819","Hmisc","show.latex"
"11820","Hmisc","show.pch"
"11821","Hmisc","showPsfrag"
"11822","Hmisc","simplifyDims"
"11823","Hmisc","sKey"
"11824","Hmisc","smean.cl.boot"
"11825","Hmisc","smean.cl.normal"
"11826","Hmisc","smean.sd"
"11827","Hmisc","smean.sdl"
"11828","Hmisc","smearingEst"
"11829","Hmisc","smedian.hilow"
"11830","Hmisc","solvet"
"11831","Hmisc","somers2"
"11832","Hmisc","spearman"
"11833","Hmisc","spearman2"
"11834","Hmisc","spearman2.default"
"11835","Hmisc","spearman2.formula"
"11836","Hmisc","spearman.test"
"11837","Hmisc","[.special.miss"
"11838","Hmisc","spower"
"11839","Hmisc","spss.get"
"11840","Hmisc","src"
"11841","Hmisc","stata.get"
"11842","Hmisc","stat_plsmo"
"11843","Hmisc","stepfun.eval"
"11844","Hmisc","stratify"
"11845","Hmisc","strgraphwrap"
"11846","Hmisc","string.bounding.box"
"11847","Hmisc","string.break.line"
"11848","Hmisc","stringDims"
"11849","Hmisc","stripChart"
"11850","Hmisc","subplot"
"11851","Hmisc","substi"
"11852","Hmisc","[.substi"
"11853","Hmisc","substi.source"
"11854","Hmisc","substring2"
"11855","Hmisc","substring2<-"
"11856","Hmisc","substring.location"
"11857","Hmisc","summarize"
"11858","Hmisc","summary.areg.boot"
"11859","Hmisc","summaryD"
"11860","Hmisc","summary.find.matches"
"11861","Hmisc","summary.formula"
"11862","Hmisc","[.summary.formula.response"
"11863","Hmisc","summary.impute"
"11864","Hmisc","summaryM"
"11865","Hmisc","summary.mChoice"
"11866","Hmisc","Summary.mChoice"
"11867","Hmisc","summaryP"
"11868","Hmisc","summaryRc"
"11869","Hmisc","summaryS"
"11870","Hmisc","summary.transcan"
"11871","Hmisc","symbol.freq"
"11872","Hmisc","sys"
"11873","Hmisc","table_formatpct"
"11874","Hmisc","table_freq"
"11875","Hmisc","table_latexdefs"
"11876","Hmisc","table_N"
"11877","Hmisc","table_pc"
"11878","Hmisc","table_trio"
"11879","Hmisc","tabulr"
"11880","Hmisc","termsDrop"
"11881","Hmisc","testDateTime"
"11882","Hmisc","tex"
"11883","Hmisc","transace"
"11884","Hmisc","transcan"
"11885","Hmisc","[.transcan"
"11886","Hmisc","translate"
"11887","Hmisc","trap.rule"
"11888","Hmisc","trellis.strip.blank"
"11889","Hmisc","trunc.POSIXt"
"11890","Hmisc","t.test.cluster"
"11891","Hmisc","uncbind"
"11892","Hmisc","units"
"11893","Hmisc","units<-.default"
"11894","Hmisc","units.default"
"11895","Hmisc","units.Surv"
"11896","Hmisc","unPaste"
"11897","Hmisc","upData"
"11898","Hmisc","valueLabel"
"11899","Hmisc","valueLabel<-"
"11900","Hmisc","valueName"
"11901","Hmisc","valueName<-"
"11902","Hmisc","valueTags"
"11903","Hmisc","valueTags<-"
"11904","Hmisc","valueUnit"
"11905","Hmisc","valueUnit<-"
"11906","Hmisc","varclus"
"11907","Hmisc","var.inner"
"11908","Hmisc","vcov.default"
"11909","Hmisc","vcov.fit.mult.impute"
"11910","Hmisc","Weibull2"
"11911","Hmisc","whichClosek"
"11912","Hmisc","whichClosePW"
"11913","Hmisc","whichClosest"
"11914","Hmisc","wtd.Ecdf"
"11915","Hmisc","wtd.loess.noiter"
"11916","Hmisc","wtd.mean"
"11917","Hmisc","wtd.quantile"
"11918","Hmisc","wtd.rank"
"11919","Hmisc","wtd.table"
"11920","Hmisc","wtd.var"
"11921","Hmisc","xInch"
"11922","Hmisc","xless"
"11923","Hmisc","xtfrm.labelled"
"11924","Hmisc","xy.group"
"11925","Hmisc","xYplot"
"11926","Hmisc","xySortNoDupNoNA"
"11927","Hmisc","yearDays"
"11928","Hmisc","yInch"
"11929","Hmisc","ynbind"
"11930","Hmisc","[.ynbind"
"11931","Hmisc","zoom"
"11932","iterators","iapply"
"11933","iterators","icount"
"11934","iterators","icountn"
"11935","iterators","idiv"
"11936","iterators","irbinom"
"11937","iterators","ireadLines"
"11938","iterators","iread.table"
"11939","iterators","irnbinom"
"11940","iterators","irnorm"
"11941","iterators","irpois"
"11942","iterators","irunif"
"11943","iterators","isplit"
"11944","iterators","iter"
"11945","iterators","nextElem"
"11946","labeling","extended"
"11947","labeling","extended.figures"
"11948","labeling","gnuplot"
"11949","labeling","heckbert"
"11950","labeling","matplotlib"
"11951","labeling","nelder"
"11952","labeling","rpretty"
"11953","labeling","sparks"
"11954","labeling","thayer"
"11955","labeling","wilkinson"
"11956","latticeExtra","as.layer"
"11957","latticeExtra","asTheEconomist"
"11958","latticeExtra","axis.grid"
"11959","latticeExtra","combineLimits"
"11960","latticeExtra","custom.theme"
"11961","latticeExtra","custom.theme.2"
"11962","latticeExtra","dendrogramGrob"
"11963","latticeExtra","doubleYScale"
"11964","latticeExtra","drawLayer"
"11965","latticeExtra","ecdfplot"
"11966","latticeExtra","flattenPanel"
"11967","latticeExtra","ggplot2like"
"11968","latticeExtra","ggplot2like.opts"
"11969","latticeExtra","glayer"
"11970","latticeExtra","glayer_"
"11971","latticeExtra","horizonplot"
"11972","latticeExtra","layer"
"11973","latticeExtra","layer_"
"11974","latticeExtra","mapplot"
"11975","latticeExtra","marginal.plot"
"11976","latticeExtra","mergedTrellisLegendGrob"
"11977","latticeExtra","panel.2dsmoother"
"11978","latticeExtra","panel.3dbars"
"11979","latticeExtra","panel.3dpolygon"
"11980","latticeExtra","panel.3dtext"
"11981","latticeExtra","panel.ablineq"
"11982","latticeExtra","panel.ecdfplot"
"11983","latticeExtra","panel.ellipse"
"11984","latticeExtra","panel.horizonplot"
"11985","latticeExtra","panel.key"
"11986","latticeExtra","panel.levelplot.points"
"11987","latticeExtra","panel.lmlineq"
"11988","latticeExtra","panel.mapplot"
"11989","latticeExtra","panel.qqmath.tails"
"11990","latticeExtra","panel.qqmath.xyarea"
"11991","latticeExtra","panel.quantile"
"11992","latticeExtra","panel.rootogram"
"11993","latticeExtra","panel.scaleArrow"
"11994","latticeExtra","panel.segplot"
"11995","latticeExtra","panel.smoother"
"11996","latticeExtra","panel.tskernel"
"11997","latticeExtra","panel.voronoi"
"11998","latticeExtra","panel.xblocks"
"11999","latticeExtra","panel.xyarea"
"12000","latticeExtra","prepanel.ecdfplot"
"12001","latticeExtra","prepanel.horizonplot"
"12002","latticeExtra","prepanel.mapplot"
"12003","latticeExtra","prepanel.rootogram"
"12004","latticeExtra","prepanel.segplot"
"12005","latticeExtra","resizePanels"
"12006","latticeExtra","rootogram"
"12007","latticeExtra","segplot"
"12008","latticeExtra","simpleSmoothTs"
"12009","latticeExtra","theEconomist.axis"
"12010","latticeExtra","theEconomist.opts"
"12011","latticeExtra","theEconomist.theme"
"12012","latticeExtra","tileplot"
"12013","latticeExtra","useOuterStrips"
"12014","latticeExtra","xscale.components.fractions"
"12015","latticeExtra","xscale.components.log"
"12016","latticeExtra","xscale.components.log10.3"
"12017","latticeExtra","xscale.components.log10ticks"
"12018","latticeExtra","xscale.components.logpower"
"12019","latticeExtra","xscale.components.subticks"
"12020","latticeExtra","xyplot.list"
"12021","latticeExtra","yscale.components.fractions"
"12022","latticeExtra","yscale.components.log"
"12023","latticeExtra","yscale.components.log10.3"
"12024","latticeExtra","yscale.components.log10ticks"
"12025","latticeExtra","yscale.components.logpower"
"12026","latticeExtra","yscale.components.subticks"
"12027","lme4","bootMer"
"12028","lme4","confint.merMod"
"12029","lme4","devcomp"
"12030","lme4","dummy"
"12031","lme4","expandDoubleVerts"
"12032","lme4","findbars"
"12033","lme4","fixef"
"12034","lme4","fortify.merMod"
"12035","lme4","getL"
"12036","lme4","getME"
"12037","lme4","GHrule"
"12038","lme4","glFormula"
"12039","lme4","glmer"
"12040","lme4","glmerControl"
"12041","lme4","glmer.nb"
"12042","lme4","glmFamily"
"12043","lme4","glmResp"
"12044","lme4","golden"
"12045","lme4","GQdk"
"12046","lme4","isGLMM"
"12047","lme4","isLMM"
"12048","lme4","isNested"
"12049","lme4","isNLMM"
"12050","lme4","isREML"
"12051","lme4","lFormula"
"12052","lme4","lmer"
"12053","lme4","lmerControl"
"12054","lme4","lmerResp"
"12055","lme4","lmList"
"12056","lme4","lmResp"
"12057","lme4","logProf"
"12058","lme4","merPredD"
"12059","lme4","mkGlmerDevfun"
"12060","lme4","mkLmerDevfun"
"12061","lme4","mkMerMod"
"12062","lme4","mkRespMod"
"12063","lme4","mkReTrms"
"12064","lme4","mkVarCorr"
"12065","lme4","NelderMead"
"12066","lme4","Nelder_Mead"
"12067","lme4","ngrps"
"12068","lme4","nlformula"
"12069","lme4","nlmer"
"12070","lme4","nlmerControl"
"12071","lme4","nloptwrap"
"12072","lme4","nlsResp"
"12073","lme4","nobars"
"12074","lme4","optimizeGlmer"
"12075","lme4","optimizeLmer"
"12076","lme4","ranef"
"12077","lme4","refit"
"12078","lme4","refitML"
"12079","lme4","REMLcrit"
"12080","lme4","rePos"
"12081","lme4","show"
"12082","lme4","sigma"
"12083","lme4","subbars"
"12084","lme4","updateGlmerDevfun"
"12085","lme4","VarCorr"
"12086","lme4","varianceProf"
"12087","lme4","vcov.merMod"
"12088","maps","area.map"
"12089","maps","identify.map"
"12090","maps","map"
"12091","maps","map.axes"
"12092","maps","map.cities"
"12093","maps","map.scale"
"12094","maps","map.text"
"12095","maps","map.where"
"12096","maps","map.wrap"
"12097","maps","match.map"
"12098","maps","smooth.map"
"12099","minqa","bobyqa"
"12100","minqa","newuoa"
"12101","minqa","uobyqa"
"12102","multicore","children"
"12103","multicore","collect"
"12104","multicore","exit"
"12105","multicore","fork"
"12106","multicore","kill"
"12107","multicore","mclapply"
"12108","multicore","mcparallel"
"12109","multicore","parallel"
"12110","multicore","processID"
"12111","multicore","pvec"
"12112","munsell","check_mnsl"
"12113","munsell","chroma_slice"
"12114","munsell","complement"
"12115","munsell","complement_slice"
"12116","munsell","darker"
"12117","munsell","desaturate"
"12118","munsell","fix_mnsl"
"12119","munsell","hue_slice"
"12120","munsell","hvc2mnsl"
"12121","munsell","in_gamut"
"12122","munsell","lighter"
"12123","munsell","mnsl"
"12124","munsell","mnsl2hex"
"12125","munsell","mnsl_hues"
"12126","munsell","plot_closest"
"12127","munsell","plot_hex"
"12128","munsell","plot_mnsl"
"12129","munsell","rgb2mnsl"
"12130","munsell","saturate"
"12131","munsell","seq_mnsl"
"12132","munsell","text_colour"
"12133","munsell","value_slice"
"12134","nloptr","auglag"
"12135","nloptr","bobyqa"
"12136","nloptr","check.derivatives"
"12137","nloptr","cobyla"
"12138","nloptr","crs2lm"
"12139","nloptr","direct"
"12140","nloptr","directL"
"12141","nloptr","is.nloptr"
"12142","nloptr","isres"
"12143","nloptr","lbfgs"
"12144","nloptr","mlsl"
"12145","nloptr","mma"
"12146","nloptr","neldermead"
"12147","nloptr","newuoa"
"12148","nloptr","nl.grad"
"12149","nloptr","nl.jacobian"
"12150","nloptr","nloptr"
"12151","nloptr","nloptr.get.default.options"
"12152","nloptr","nloptr.print.options"
"12153","nloptr","nl.opts"
"12154","nloptr","sbplx"
"12155","nloptr","slsqp"
"12156","nloptr","stogo"
"12157","nloptr","tnewton"
"12158","nloptr","varmetric"
"12159","pbkrtest","as.data.frame.XXmodcomp"
"12160","pbkrtest","ddf_Lb"
"12161","pbkrtest","get_ddf_Lb"
"12162","pbkrtest","get_ddf_Lb.lmerMod"
"12163","pbkrtest","getKR"
"12164","pbkrtest","get_Lb_ddf"
"12165","pbkrtest","get_Lb_ddf.lmerMod"
"12166","pbkrtest","getLRT"
"12167","pbkrtest","getLRT.lm"
"12168","pbkrtest","getLRT.mer"
"12169","pbkrtest","getLRT.merMod"
"12170","pbkrtest","get_SigmaG"
"12171","pbkrtest","get_SigmaG.lmerMod"
"12172","pbkrtest","get_SigmaG.mer"
"12173","pbkrtest","KRmodcomp"
"12174","pbkrtest","KRmodcomp_init"
"12175","pbkrtest","KRmodcomp_init.lmerMod"
"12176","pbkrtest","KRmodcomp_init.mer"
"12177","pbkrtest","KRmodcomp_internal"
"12178","pbkrtest","KRmodcomp.lmerMod"
"12179","pbkrtest","KRmodcomp.mer"
"12180","pbkrtest","Lb_ddf"
"12181","pbkrtest","LMM_Sigma_G"
"12182","pbkrtest","model2restrictionMatrix"
"12183","pbkrtest","model2restrictionMatrix.lm"
"12184","pbkrtest","model2restrictionMatrix.mer"
"12185","pbkrtest","model2restrictionMatrix.merMod"
"12186","pbkrtest","PBmodcomp"
"12187","pbkrtest","PBmodcomp.lm"
"12188","pbkrtest","PBmodcomp.mer"
"12189","pbkrtest","PBmodcomp.merMod"
"12190","pbkrtest","PBrefdist"
"12191","pbkrtest","PBrefdist.lm"
"12192","pbkrtest","PBrefdist.mer"
"12193","pbkrtest","PBrefdist.merMod"
"12194","pbkrtest","plot.PBmodcomp"
"12195","pbkrtest","print.KRmodcomp"
"12196","pbkrtest","print.PBmodcomp"
"12197","pbkrtest","print.summaryPB"
"12198","pbkrtest","restrictionMatrix2model"
"12199","pbkrtest","restrictionMatrix2model.lm"
"12200","pbkrtest","restrictionMatrix2model.mer"
"12201","pbkrtest","restrictionMatrix2model.merMod"
"12202","pbkrtest","summary.KRmodcomp"
"12203","pbkrtest","summary.PBmodcomp"
"12204","pbkrtest","vcovAdj"
"12205","pbkrtest","vcovAdj0"
"12206","pbkrtest","vcovAdj_internal"
"12207","pbkrtest","vcovAdj.lmerMod"
"12208","pbkrtest","vcovAdj.mer"
"12209","pkgKitten","kitten"
"12210","pkgKitten","playWithPerPackageHelpPage"
"12211","plyr","aaply"
"12212","plyr","adply"
"12213","plyr","alply"
"12214","plyr","amv_dimnames"
"12215","plyr","a_ply"
"12216","plyr","arrange"
"12217","plyr","as.quoted"
"12218","plyr","catcolwise"
"12219","plyr","colwise"
"12220","plyr","compact"
"12221","plyr","count"
"12222","plyr","create_progress_bar"
"12223","plyr","daply"
"12224","plyr","ddply"
"12225","plyr","defaults"
"12226","plyr","desc"
"12227","plyr","dlply"
"12228","plyr","d_ply"
"12229","plyr","each"
"12230","plyr","empty"
"12231","plyr","eval.quoted"
"12232","plyr","failwith"
"12233","plyr","here"
"12234","plyr","id"
"12235","plyr","idata.frame"
"12236","plyr","is.discrete"
"12237","plyr","is.formula"
"12238","plyr","isplit2"
"12239","plyr","is.quoted"
"12240","plyr","join"
"12241","plyr","join_all"
"12242","plyr","join.keys"
"12243","plyr","laply"
"12244","plyr","ldply"
"12245","plyr","liply"
"12246","plyr","llply"
"12247","plyr","l_ply"
"12248","plyr","maply"
"12249","plyr","mapvalues"
"12250","plyr","match_df"
"12251","plyr","mdply"
"12252","plyr","mlply"
"12253","plyr","m_ply"
"12254","plyr","mutate"
"12255","plyr","name_rows"
"12256","plyr","numcolwise"
"12257","plyr","progress_none"
"12258","plyr","progress_text"
"12259","plyr","progress_time"
"12260","plyr","progress_tk"
"12261","plyr","progress_win"
"12262","plyr","quickdf"
"12263","plyr","raply"
"12264","plyr","rbind.fill"
"12265","plyr","rbind.fill.matrix"
"12266","plyr","rdply"
"12267","plyr","rename"
"12268","plyr","revalue"
"12269","plyr","rlply"
"12270","plyr","round_any"
"12271","plyr","r_ply"
"12272","plyr","splat"
"12273","plyr","split_indices"
"12274","plyr","split_labels"
"12275","plyr","strip_splits"
"12276","plyr","summarise"
"12277","plyr","summarize"
"12278","plyr","take"
"12279","plyr","true"
"12280","plyr","tryapply"
"12281","plyr","try_default"
"12282","plyr","unrowname"
"12283","plyr","vaggregate"
"12284","proto","as.proto"
"12285","proto","as.proto.environment"
"12286","proto","as.proto.list"
"12287","proto","as.proto.proto"
"12288","proto","graph.proto"
"12289","proto","isnot.function"
"12290","proto","is.proto"
"12291","proto","name.proto"
"12292","proto","print.instantiatedProtoMethod"
"12293","proto","proto"
"12294","proto","$<-.proto"
"12295","proto","$.proto"
"12296","proto","str.proto"
"12297","RColorBrewer","brewer.pal"
"12298","RColorBrewer","display.brewer.all"
"12299","RColorBrewer","display.brewer.pal"
"12300","reshape2","acast"
"12301","reshape2","add_margins"
"12302","reshape2","colsplit"
"12303","reshape2","dcast"
"12304","reshape2","melt"
"12305","reshape2","recast"
"12306","scales","abs_area"
"12307","scales","alpha"
"12308","scales","area_pal"
"12309","scales","asn_trans"
"12310","scales","as.trans"
"12311","scales","atanh_trans"
"12312","scales","boxcox_trans"
"12313","scales","brewer_pal"
"12314","scales","cbreaks"
"12315","scales","censor"
"12316","scales","col2hcl"
"12317","scales","comma"
"12318","scales","comma_format"
"12319","scales","ContinuousRange"
"12320","scales","cscale"
"12321","scales","date_breaks"
"12322","scales","date_format"
"12323","scales","date_trans"
"12324","scales","dichromat_pal"
"12325","scales","discard"
"12326","scales","DiscreteRange"
"12327","scales","div_gradient_pal"
"12328","scales","dollar"
"12329","scales","dollar_format"
"12330","scales","dscale"
"12331","scales","expand_range"
"12332","scales","exp_trans"
"12333","scales","extended_breaks"
"12334","scales","format_format"
"12335","scales","fullseq"
"12336","scales","gradient_n_pal"
"12337","scales","grey_pal"
"12338","scales","hue_pal"
"12339","scales","identity_pal"
"12340","scales","identity_trans"
"12341","scales","is.trans"
"12342","scales","linetype_pal"
"12343","scales","log10_trans"
"12344","scales","log1p_trans"
"12345","scales","log2_trans"
"12346","scales","log_breaks"
"12347","scales","logit_trans"
"12348","scales","log_trans"
"12349","scales","manual_pal"
"12350","scales","math_format"
"12351","scales","muted"
"12352","scales","parse_format"
"12353","scales","percent"
"12354","scales","percent_format"
"12355","scales","pretty_breaks"
"12356","scales","probability_trans"
"12357","scales","probit_trans"
"12358","scales","reciprocal_trans"
"12359","scales","rescale"
